order_id,order_date,month,day_of_week,category,product,franchise,sales_channel,region,unit_price,quantity,gross_revenue,discount_pct,discount_amt,net_revenue,customer_satisfaction,returned
10195,2024-01-14,1,Sunday,Apparel,Jacket,Hero Squad,Online Store,Midwest,53.1,1,53.1,0,0.0,53.1,1,0
10196,2024-01-14,1,Sunday,Apparel,Hat,Ocean Tales,Theme Park Shop,Midwest,40.86,3,122.58,0,0.0,122.58,5,0
10197,2024-01-14,1,Sunday,Toys,Action Figure,Ocean Tales,Online Store,East Coast,24.57,1,24.57,15,3.69,20.88,5,0
10198,2024-01-14,1,Sunday,Toys,Plush Toy,Enchanted Forest,Retail Partner,Southeast,40.24,2,80.48,0,0.0,80.48,4,0
10199,2024-01-14,1,Sunday,Toys,Puzzle,Ocean Tales,Pop-Up Event,West Coast,28.05,1,28.05,10,2.81,25.24,5,0
10200,2024-01-14,1,Sunday,Collectibles,Vinyl Figure,Ocean Tales,Theme Park Shop,Midwest,34.58,1,34.58,10,3.46,31.12,3,0
10201,2024-01-15,1,Monday,Home,Mug,Ocean Tales,Online Store,West Coast,35.06,2,70.12,25,17.53,52.59,5,0
10202,2024-01-15,1,Monday,Accessories,Pin Set,Hero Squad,Retail Partner,Southeast,28.95,3,86.85,0,0.0,86.85,4,0
10203,2024-01-15,1,Monday,Home,Mug,Enchanted Forest,Online Store,Southeast,33.86,1,33.86,0,0.0,33.86,3,0
10204,2024-01-15,1,Monday,Accessories,Backpack,Space Rangers,Retail Partner,East Coast,30.4,1,30.4,0,0.0,30.4,4,0
10205,2024-01-15,1,Monday,Accessories,Pin Set,Fantasy Kingdom,Theme Park Shop,Midwest,18.7,1,18.7,10,1.87,16.83,5,0
10206,2024-01-15,1,Monday,Collectibles,Vinyl Figure,Fantasy Kingdom,Theme Park Shop,Midwest,58.29,1,58.29,0,0.0,58.29,5,0
10207,2024-01-15,1,Monday,Home,Candle,Space Rangers,Retail Partner,Southeast,35.52,2,71.04,20,14.21,56.83,4,0
10208,2024-01-15,1,Monday,Accessories,Keychain,Hero Squad,Online Store,International,29.92,1,29.92,15,4.49,25.43,3,0
10209,2024-01-15,1,Monday,Accessories,Pin Set,Space Rangers,Retail Partner,West Coast,12.67,1,12.67,10,1.27,11.4,4,0
10210,2024-01-15,1,Monday,Accessories,Pin Set,Hero Squad,Retail Partner,West Coast,19.45,1,19.45,0,0.0,19.45,2,0
10211,2024-01-15,1,Monday,Collectibles,Vinyl Figure,Space Rangers,Online Store,West Coast,33.16,2,66.32,0,0.0,66.32,3,1
10212,2024-01-15,1,Monday,Accessories,Watch,Enchanted Forest,Online Store,Southeast,13.72,2,27.44,10,2.74,24.7,3,0
10213,2024-01-15,1,Monday,Collectibles,Figurine,Enchanted Forest,Theme Park Shop,Midwest,47.37,1,47.37,0,0.0,47.37,5,0
10214,2024-01-15,1,Monday,Accessories,Phone Case,Ocean Tales,Online Store,International,30.02,4,120.08,20,24.02,96.06,4,1
10215,2024-01-15,1,Monday,Home,Candle,Enchanted Forest,Online Store,East Coast,17.28,1,17.28,25,4.32,12.96,3,0
10216,2024-01-15,1,Monday,Toys,Puzzle,Fantasy Kingdom,Theme Park Shop,International,32.83,1,32.83,5,1.64,31.19,3,0
10217,2024-01-15,1,Monday,Apparel,Jacket,Ocean Tales,Online Store,Midwest,29.1,1,29.1,0,0.0,29.1,5,0
10218,2024-01-15,1,Monday,Collectibles,Art Book,Space Rangers,Theme Park Shop,Southeast,47.98,4,191.92,0,0.0,191.92,3,0
10219,2024-01-15,1,Monday,Apparel,Jacket,Space Rangers,Theme Park Shop,Midwest,36.36,1,36.36,15,5.45,30.91,5,0
10220,2024-01-15,1,Monday,Collectibles,Figurine,Ocean Tales,Online Store,East Coast,56.12,1,56.12,25,14.03,42.09,5,0
10221,2024-01-15,1,Monday,Toys,Board Game,Ocean Tales,Theme Park Shop,Midwest,23.59,1,23.59,10,2.36,21.23,4,0
10222,2024-01-15,1,Monday,Accessories,Phone Case,Space Rangers,Online Store,West Coast,23.88,1,23.88,15,3.58,20.3,3,0
10223,2024-01-16,1,Tuesday,Accessories,Keychain,Space Rangers,Retail Partner,East Coast,15.37,2,30.74,0,0.0,30.74,5,0
10224,2024-01-16,1,Tuesday,Apparel,Dress,Fantasy Kingdom,Retail Partner,West Coast,51.19,1,51.19,0,0.0,51.19,4,0
10225,2024-01-16,1,Tuesday,Toys,Action Figure,Space Rangers,Online Store,East Coast,27.76,2,55.52,25,13.88,41.64,4,1
10226,2024-01-16,1,Tuesday,Collectibles,Art Book,Hero Squad,Online Store,East Coast,45.1,5,225.5,0,0.0,225.5,4,0
10227,2024-01-16,1,Tuesday,Accessories,Watch,Fantasy Kingdom,Pop-Up Event,East Coast,17.37,2,34.74,10,3.47,31.27,5,0
10228,2024-01-16,1,Tuesday,Accessories,Backpack,Ocean Tales,Pop-Up Event,East Coast,17.42,2,34.84,10,3.48,31.36,4,0
10229,2024-01-16,1,Tuesday,Apparel,T-Shirt,Hero Squad,Online Store,Midwest,24.38,1,24.38,0,0.0,24.38,2,0
10230,2024-01-16,1,Tuesday,Home,Ornament,Fantasy Kingdom,Retail Partner,International,19.05,4,76.2,25,19.05,57.15,3,0
10231,2024-01-17,1,Wednesday,Collectibles,Art Book,Fantasy Kingdom,Online Store,Southeast,32.28,1,32.28,0,0.0,32.28,5,0
10232,2024-01-17,1,Wednesday,Accessories,Backpack,Ocean Tales,Online Store,West Coast,29.13,1,29.13,15,4.37,24.76,4,0
10233,2024-01-17,1,Wednesday,Apparel,Dress,Ocean Tales,Online Store,East Coast,51.92,1,51.92,20,10.38,41.54,5,0
10234,2024-01-17,1,Wednesday,Home,Candle,Hero Squad,Online Store,Midwest,22.26,1,22.26,20,4.45,17.81,2,0
10235,2024-01-17,1,Wednesday,Toys,Action Figure,Fantasy Kingdom,Online Store,East Coast,39.06,1,39.06,20,7.81,31.25,4,0
10236,2024-01-17,1,Wednesday,Apparel,Hat,Hero Squad,Online Store,West Coast,27.06,1,27.06,25,6.76,20.3,4,0
10237,2024-01-17,1,Wednesday,Apparel,T-Shirt,Fantasy Kingdom,Online Store,West Coast,43.45,1,43.45,20,8.69,34.76,1,0
10238,2024-01-17,1,Wednesday,Apparel,Dress,Space Rangers,Theme Park Shop,West Coast,35.8,1,35.8,10,3.58,32.22,3,0
10239,2024-01-17,1,Wednesday,Toys,Puzzle,Ocean Tales,Theme Park Shop,East Coast,19.62,1,19.62,5,0.98,18.64,5,0
10240,2024-01-17,1,Wednesday,Collectibles,Limited Print,Hero Squad,Online Store,East Coast,78.47,1,78.47,20,15.69,62.78,5,0
10241,2024-01-17,1,Wednesday,Home,Candle,Enchanted Forest,Online Store,East Coast,34.84,1,34.84,15,5.23,29.61,3,0
10242,2024-01-18,1,Thursday,Home,Wall Art,Hero Squad,Pop-Up Event,Southeast,21.17,1,21.17,20,4.23,16.94,4,0
10243,2024-01-18,1,Thursday,Toys,Building Set,Enchanted Forest,Online Store,Southeast,18.24,2,36.48,5,1.82,34.66,4,0
10244,2024-01-18,1,Thursday,Apparel,Jacket,Hero Squad,Online Store,East Coast,31.29,1,31.29,20,6.26,25.03,5,1
10245,2024-01-18,1,Thursday,Collectibles,Coin Set,Enchanted Forest,Theme Park Shop,East Coast,77.06,2,154.12,0,0.0,154.12,5,0
10246,2024-01-18,1,Thursday,Collectibles,Art Book,Fantasy Kingdom,Online Store,West Coast,64.4,1,64.4,0,0.0,64.4,4,0
10247,2024-01-18,1,Thursday,Accessories,Phone Case,Hero Squad,Online Store,West Coast,17.0,2,34.0,5,1.7,32.3,4,0
10248,2024-01-18,1,Thursday,Collectibles,Art Book,Space Rangers,Online Store,West Coast,36.68,1,36.68,0,0.0,36.68,3,0
10249,2024-01-18,1,Thursday,Toys,Board Game,Ocean Tales,Online Store,Southeast,31.83,1,31.83,0,0.0,31.83,4,0
10250,2024-01-18,1,Thursday,Home,Mug,Ocean Tales,Online Store,Midwest,14.5,1,14.5,0,0.0,14.5,4,0
10251,2024-01-19,1,Friday,Toys,Building Set,Space Rangers,Online Store,East Coast,30.21,3,90.63,0,0.0,90.63,3,0
10252,2024-01-19,1,Friday,Accessories,Backpack,Enchanted Forest,Retail Partner,East Coast,21.11,1,21.11,5,1.06,20.05,3,0
10253,2024-01-19,1,Friday,Apparel,Dress,Fantasy Kingdom,Retail Partner,East Coast,35.28,1,35.28,0,0.0,35.28,3,0
10254,2024-01-19,1,Friday,Collectibles,Figurine,Enchanted Forest,Online Store,East Coast,37.15,1,37.15,25,9.29,27.86,4,0
10255,2024-01-19,1,Friday,Home,Ornament,Enchanted Forest,Online Store,West Coast,16.59,1,16.59,0,0.0,16.59,4,0
10256,2024-01-19,1,Friday,Accessories,Keychain,Enchanted Forest,Online Store,East Coast,16.28,2,32.56,0,0.0,32.56,4,0
10257,2024-01-19,1,Friday,Toys,Plush Toy,Ocean Tales,Retail Partner,Midwest,41.3,4,165.2,25,41.3,123.9,3,0
10258,2024-01-19,1,Friday,Collectibles,Art Book,Hero Squad,Theme Park Shop,East Coast,66.65,1,66.65,0,0.0,66.65,2,1
10259,2024-01-19,1,Friday,Toys,Board Game,Fantasy Kingdom,Online Store,East Coast,22.13,2,44.26,25,11.06,33.2,4,0
10260,2024-01-19,1,Friday,Apparel,Hat,Enchanted Forest,Retail Partner,East Coast,51.36,1,51.36,25,12.84,38.52,4,0
10261,2024-01-19,1,Friday,Apparel,Hoodie,Ocean Tales,Retail Partner,West Coast,31.65,3,94.95,0,0.0,94.95,4,0
10262,2024-01-19,1,Friday,Toys,Plush Toy,Enchanted Forest,Theme Park Shop,Southeast,34.28,1,34.28,0,0.0,34.28,5,0
10263,2024-01-19,1,Friday,Apparel,Dress,Ocean Tales,Theme Park Shop,Midwest,28.33,5,141.65,10,14.16,127.49,3,0
10264,2024-01-19,1,Friday,Collectibles,Vinyl Figure,Space Rangers,Pop-Up Event,Southeast,76.98,5,384.9,0,0.0,384.9,5,0
10265,2024-01-19,1,Friday,Toys,Board Game,Space Rangers,Retail Partner,Midwest,30.96,2,61.92,10,6.19,55.73,4,0
10266,2024-01-19,1,Friday,Apparel,T-Shirt,Hero Squad,Theme Park Shop,West Coast,55.36,1,55.36,25,13.84,41.52,4,1
10267,2024-01-19,1,Friday,Apparel,Jacket,Ocean Tales,Retail Partner,Southeast,36.4,4,145.6,5,7.28,138.32,4,0
10268,2024-01-20,1,Saturday,Home,Wall Art,Enchanted Forest,Theme Park Shop,Midwest,24.68,1,24.68,0,0.0,24.68,2,0
10269,2024-01-20,1,Saturday,Accessories,Backpack,Fantasy Kingdom,Pop-Up Event,West Coast,21.64,5,108.2,20,21.64,86.56,3,0
10270,2024-01-20,1,Saturday,Toys,Board Game,Space Rangers,Retail Partner,Southeast,20.07,1,20.07,0,0.0,20.07,4,0
10271,2024-01-20,1,Saturday,Toys,Action Figure,Hero Squad,Theme Park Shop,Midwest,38.27,1,38.27,0,0.0,38.27,5,1
10272,2024-01-20,1,Saturday,Accessories,Backpack,Space Rangers,Theme Park Shop,East Coast,21.41,1,21.41,15,3.21,18.2,5,0
10273,2024-01-20,1,Saturday,Accessories,Watch,Hero Squad,Online Store,East Coast,27.07,1,27.07,15,4.06,23.01,4,0
10274,2024-01-20,1,Saturday,Accessories,Watch,Space Rangers,Online Store,Midwest,24.68,1,24.68,15,3.7,20.98,5,0
10275,2024-01-20,1,Saturday,Toys,Puzzle,Enchanted Forest,Theme Park Shop,Southeast,19.88,1,19.88,0,0.0,19.88,4,0
10276,2024-01-20,1,Saturday,Accessories,Phone Case,Space Rangers,Online Store,Midwest,17.51,2,35.02,10,3.5,31.52,5,0
10277,2024-01-20,1,Saturday,Home,Blanket,Enchanted Forest,Theme Park Shop,West Coast,22.62,2,45.24,5,2.26,42.98,4,0
10278,2024-01-20,1,Saturday,Accessories,Pin Set,Fantasy Kingdom,Theme Park Shop,International,32.14,4,128.56,0,0.0,128.56,4,0
10279,2024-01-20,1,Saturday,Accessories,Phone Case,Enchanted Forest,Theme Park Shop,Southeast,31.5,3,94.5,0,0.0,94.5,4,1
10280,2024-01-20,1,Saturday,Toys,Action Figure,Fantasy Kingdom,Pop-Up Event,East Coast,25.38,2,50.76,20,10.15,40.61,4,0
10281,2024-01-20,1,Saturday,Collectibles,Art Book,Enchanted Forest,Online Store,West Coast,35.41,4,141.64,0,0.0,141.64,4,0
10282,2024-01-20,1,Saturday,Apparel,Hat,Hero Squad,Retail Partner,Southeast,24.44,1,24.44,20,4.89,19.55,3,0
10283,2024-01-21,1,Sunday,Toys,Action Figure,Fantasy Kingdom,Retail Partner,Midwest,22.01,4,88.04,10,8.8,79.24,3,0
10284,2024-01-21,1,Sunday,Home,Mug,Fantasy Kingdom,Online Store,East Coast,25.52,1,25.52,0,0.0,25.52,4,0
10285,2024-01-21,1,Sunday,Apparel,Jacket,Enchanted Forest,Online Store,West Coast,49.62,3,148.86,0,0.0,148.86,3,0
10286,2024-01-21,1,Sunday,Apparel,T-Shirt,Space Rangers,Online Store,East Coast,54.79,1,54.79,0,0.0,54.79,4,0
10287,2024-01-21,1,Sunday,Accessories,Watch,Ocean Tales,Online Store,International,18.93,3,56.79,15,8.52,48.27,3,0
10288,2024-01-21,1,Sunday,Apparel,Hoodie,Space Rangers,Retail Partner,International,55.98,1,55.98,25,13.99,41.99,5,0
10289,2024-01-21,1,Sunday,Home,Wall Art,Fantasy Kingdom,Theme Park Shop,West Coast,18.41,2,36.82,10,3.68,33.14,5,0
10290,2024-01-21,1,Sunday,Home,Ornament,Hero Squad,Pop-Up Event,Southeast,30.11,2,60.22,5,3.01,57.21,3,0
10291,2024-01-21,1,Sunday,Apparel,Hoodie,Enchanted Forest,Online Store,Southeast,53.28,4,213.12,0,0.0,213.12,5,0
10292,2024-01-21,1,Sunday,Home,Mug,Space Rangers,Theme Park Shop,West Coast,24.82,1,24.82,0,0.0,24.82,5,0
10293,2024-01-21,1,Sunday,Toys,Building Set,Hero Squad,Retail Partner,East Coast,44.3,1,44.3,0,0.0,44.3,4,0
10294,2024-01-21,1,Sunday,Accessories,Backpack,Enchanted Forest,Theme Park Shop,East Coast,31.69,1,31.69,10,3.17,28.52,5,0
10295,2024-01-21,1,Sunday,Accessories,Phone Case,Ocean Tales,Theme Park Shop,West Coast,31.28,1,31.28,0,0.0,31.28,3,0
10296,2024-01-21,1,Sunday,Accessories,Phone Case,Hero Squad,Online Store,East Coast,27.85,2,55.7,25,13.93,41.77,3,0
10297,2024-01-21,1,Sunday,Toys,Board Game,Enchanted Forest,Online Store,Southeast,26.51,1,26.51,5,1.33,25.18,5,0
10298,2024-01-21,1,Sunday,Apparel,Hat,Ocean Tales,Retail Partner,West Coast,55.91,3,167.73,5,8.39,159.34,2,0
10299,2024-01-21,1,Sunday,Toys,Action Figure,Fantasy Kingdom,Online Store,Southeast,23.61,1,23.61,20,4.72,18.89,4,0
10300,2024-01-21,1,Sunday,Apparel,Dress,Enchanted Forest,Online Store,Southeast,23.17,1,23.17,25,5.79,17.38,5,0
10301,2024-01-21,1,Sunday,Home,Mug,Fantasy Kingdom,Pop-Up Event,West Coast,34.33,1,34.33,20,6.87,27.46,4,0
10302,2024-01-21,1,Sunday,Accessories,Watch,Ocean Tales,Online Store,West Coast,18.14,3,54.42,0,0.0,54.42,4,0
10303,2024-01-21,1,Sunday,Home,Candle,Hero Squad,Retail Partner,East Coast,15.93,1,15.93,20,3.19,12.74,3,0
10304,2024-01-21,1,Sunday,Collectibles,Limited Print,Enchanted Forest,Retail Partner,International,70.2,1,70.2,25,17.55,52.65,4,0
10305,2024-01-21,1,Sunday,Home,Candle,Ocean Tales,Online Store,East Coast,18.82,3,56.46,10,5.65,50.81,2,0
10306,2024-01-22,1,Monday,Collectibles,Figurine,Enchanted Forest,Pop-Up Event,International,36.46,2,72.92,10,7.29,65.63,4,0
10307,2024-01-22,1,Monday,Apparel,Hoodie,Enchanted Forest,Retail Partner,Southeast,34.89,3,104.67,0,0.0,104.67,3,0
10308,2024-01-22,1,Monday,Home,Ornament,Fantasy Kingdom,Retail Partner,East Coast,26.49,1,26.49,5,1.32,25.17,5,0
10309,2024-01-22,1,Monday,Accessories,Pin Set,Ocean Tales,Online Store,West Coast,13.71,2,27.42,0,0.0,27.42,4,1
10310,2024-01-22,1,Monday,Collectibles,Limited Print,Space Rangers,Online Store,West Coast,71.22,3,213.66,0,0.0,213.66,1,0
10311,2024-01-22,1,Monday,Toys,Action Figure,Enchanted Forest,Retail Partner,International,27.77,4,111.08,20,22.22,88.86,4,0
10312,2024-01-22,1,Monday,Home,Blanket,Space Rangers,Retail Partner,East Coast,28.06,2,56.12,15,8.42,47.7,3,0
10313,2024-01-22,1,Monday,Collectibles,Figurine,Space Rangers,Theme Park Shop,Southeast,50.23,2,100.46,10,10.05,90.41,3,0
10314,2024-01-22,1,Monday,Collectibles,Coin Set,Enchanted Forest,Online Store,Midwest,77.09,4,308.36,5,15.42,292.94,4,0
10315,2024-01-22,1,Monday,Accessories,Watch,Ocean Tales,Retail Partner,West Coast,32.05,1,32.05,0,0.0,32.05,5,0
10316,2024-01-22,1,Monday,Home,Candle,Fantasy Kingdom,Online Store,West Coast,15.49,1,15.49,0,0.0,15.49,5,1
10317,2024-01-22,1,Monday,Accessories,Keychain,Space Rangers,Retail Partner,East Coast,20.1,2,40.2,0,0.0,40.2,5,0
10318,2024-01-22,1,Monday,Collectibles,Limited Print,Space Rangers,Theme Park Shop,Southeast,33.15,1,33.15,10,3.31,29.84,5,1
10319,2024-01-22,1,Monday,Toys,Puzzle,Space Rangers,Retail Partner,East Coast,42.2,1,42.2,25,10.55,31.65,5,0
10320,2024-01-22,1,Monday,Toys,Building Set,Hero Squad,Online Store,West Coast,23.15,1,23.15,10,2.31,20.84,4,0
10321,2024-01-23,1,Tuesday,Collectibles,Coin Set,Space Rangers,Online Store,West Coast,35.84,3,107.52,25,26.88,80.64,3,1
10322,2024-01-23,1,Tuesday,Toys,Board Game,Fantasy Kingdom,Theme Park Shop,West Coast,39.08,2,78.16,10,7.82,70.34,2,0
10323,2024-01-23,1,Tuesday,Toys,Board Game,Hero Squad,Online Store,East Coast,24.74,2,49.48,5,2.47,47.01,5,0
10324,2024-01-23,1,Tuesday,Toys,Action Figure,Fantasy Kingdom,Theme Park Shop,Southeast,28.88,3,86.64,5,4.33,82.31,4,0
10325,2024-01-23,1,Tuesday,Collectibles,Coin Set,Enchanted Forest,Theme Park Shop,International,59.85,1,59.85,10,5.99,53.86,2,0
10326,2024-01-23,1,Tuesday,Apparel,Dress,Enchanted Forest,Pop-Up Event,Southeast,46.25,2,92.5,0,0.0,92.5,5,0
10327,2024-01-23,1,Tuesday,Toys,Plush Toy,Space Rangers,Online Store,East Coast,44.68,1,44.68,0,0.0,44.68,5,0
10328,2024-01-23,1,Tuesday,Apparel,T-Shirt,Hero Squad,Theme Park Shop,Midwest,52.55,2,105.1,0,0.0,105.1,5,0
10329,2024-01-23,1,Tuesday,Collectibles,Coin Set,Fantasy Kingdom,Theme Park Shop,West Coast,60.6,3,181.8,0,0.0,181.8,5,0
10330,2024-01-23,1,Tuesday,Apparel,Hat,Enchanted Forest,Retail Partner,Southeast,31.7,2,63.4,25,15.85,47.55,2,0
10331,2024-01-23,1,Tuesday,Toys,Building Set,Enchanted Forest,Theme Park Shop,East Coast,28.38,3,85.14,5,4.26,80.88,2,0
10332,2024-01-23,1,Tuesday,Home,Wall Art,Fantasy Kingdom,Online Store,Southeast,20.84,3,62.52,0,0.0,62.52,5,0
10333,2024-01-23,1,Tuesday,Home,Candle,Ocean Tales,Online Store,East Coast,28.2,1,28.2,5,1.41,26.79,5,0
10334,2024-01-23,1,Tuesday,Accessories,Pin Set,Ocean Tales,Retail Partner,East Coast,15.75,1,15.75,20,3.15,12.6,3,0
10335,2024-01-23,1,Tuesday,Collectibles,Vinyl Figure,Space Rangers,Online Store,Southeast,72.93,1,72.93,25,18.23,54.7,2,0
10336,2024-01-23,1,Tuesday,Toys,Board Game,Ocean Tales,Retail Partner,East Coast,34.97,1,34.97,0,0.0,34.97,3,0
10337,2024-01-23,1,Tuesday,Accessories,Watch,Hero Squad,Theme Park Shop,East Coast,15.84,3,47.52,0,0.0,47.52,3,0
10338,2024-01-24,1,Wednesday,Toys,Building Set,Space Rangers,Retail Partner,Midwest,36.14,1,36.14,20,7.23,28.91,4,0
10339,2024-01-24,1,Wednesday,Apparel,Jacket,Space Rangers,Theme Park Shop,Midwest,22.7,1,22.7,10,2.27,20.43,5,0
10340,2024-01-24,1,Wednesday,Home,Candle,Hero Squad,Retail Partner,East Coast,18.8,1,18.8,20,3.76,15.04,4,1
10341,2024-01-24,1,Wednesday,Home,Ornament,Enchanted Forest,Theme Park Shop,West Coast,16.38,1,16.38,10,1.64,14.74,4,0
10342,2024-01-24,1,Wednesday,Home,Wall Art,Space Rangers,Online Store,Southeast,33.79,3,101.37,20,20.27,81.1,4,0
10343,2024-01-24,1,Wednesday,Apparel,Jacket,Ocean Tales,Online Store,East Coast,36.07,1,36.07,5,1.8,34.27,4,0
10344,2024-01-24,1,Wednesday,Collectibles,Coin Set,Ocean Tales,Theme Park Shop,Southeast,73.11,3,219.33,0,0.0,219.33,3,0
10345,2024-01-24,1,Wednesday,Home,Ornament,Space Rangers,Pop-Up Event,Southeast,28.4,1,28.4,5,1.42,26.98,5,0
10346,2024-01-24,1,Wednesday,Home,Wall Art,Ocean Tales,Theme Park Shop,East Coast,16.59,1,16.59,0,0.0,16.59,4,0
10347,2024-01-24,1,Wednesday,Apparel,Jacket,Enchanted Forest,Online Store,West Coast,52.47,1,52.47,5,2.62,49.85,4,0
10348,2024-01-24,1,Wednesday,Accessories,Watch,Ocean Tales,Retail Partner,West Coast,14.2,1,14.2,0,0.0,14.2,4,1
10349,2024-01-24,1,Wednesday,Accessories,Phone Case,Space Rangers,Retail Partner,West Coast,27.74,2,55.48,0,0.0,55.48,3,0
10350,2024-01-24,1,Wednesday,Accessories,Keychain,Hero Squad,Pop-Up Event,East Coast,13.35,1,13.35,15,2.0,11.35,5,0
10351,2024-01-24,1,Wednesday,Collectibles,Limited Print,Fantasy Kingdom,Theme Park Shop,Midwest,43.82,2,87.64,15,13.15,74.49,4,0
10352,2024-01-24,1,Wednesday,Collectibles,Art Book,Ocean Tales,Online Store,Southeast,46.26,1,46.26,15,6.94,39.32,4,0
10353,2024-01-24,1,Wednesday,Toys,Board Game,Hero Squad,Online Store,West Coast,43.57,4,174.28,20,34.86,139.42,1,0
10354,2024-01-25,1,Thursday,Apparel,Dress,Enchanted Forest,Online Store,East Coast,45.3,1,45.3,10,4.53,40.77,5,0
10355,2024-01-25,1,Thursday,Collectibles,Vinyl Figure,Fantasy Kingdom,Theme Park Shop,West Coast,65.64,1,65.64,20,13.13,52.51,3,0
10356,2024-01-25,1,Thursday,Toys,Plush Toy,Fantasy Kingdom,Online Store,Midwest,35.72,1,35.72,0,0.0,35.72,4,0
10357,2024-01-25,1,Thursday,Collectibles,Art Book,Fantasy Kingdom,Online Store,Southeast,56.14,2,112.28,10,11.23,101.05,5,0
10358,2024-01-25,1,Thursday,Home,Candle,Ocean Tales,Online Store,East Coast,34.03,2,68.06,25,17.02,51.04,4,1
10359,2024-01-25,1,Thursday,Apparel,T-Shirt,Enchanted Forest,Theme Park Shop,West Coast,25.57,2,51.14,0,0.0,51.14,5,0
10360,2024-01-25,1,Thursday,Accessories,Phone Case,Ocean Tales,Theme Park Shop,West Coast,16.06,1,16.06,10,1.61,14.45,4,0
10361,2024-01-25,1,Thursday,Accessories,Backpack,Fantasy Kingdom,Retail Partner,Southeast,12.79,1,12.79,0,0.0,12.79,4,0
10362,2024-01-25,1,Thursday,Collectibles,Figurine,Fantasy Kingdom,Online Store,East Coast,37.13,1,37.13,25,9.28,27.85,3,0
10363,2024-01-25,1,Thursday,Accessories,Keychain,Space Rangers,Online Store,Midwest,13.76,4,55.04,0,0.0,55.04,3,0
10364,2024-01-25,1,Thursday,Accessories,Pin Set,Hero Squad,Online Store,East Coast,19.7,1,19.7,0,0.0,19.7,4,0
10365,2024-01-25,1,Thursday,Accessories,Keychain,Fantasy Kingdom,Online Store,Midwest,12.84,3,38.52,5,1.93,36.59,5,0
10366,2024-01-25,1,Thursday,Home,Ornament,Enchanted Forest,Theme Park Shop,Midwest,23.52,2,47.04,25,11.76,35.28,4,0
10367,2024-01-25,1,Thursday,Accessories,Watch,Enchanted Forest,Retail Partner,Midwest,12.83,4,51.32,25,12.83,38.49,5,0
10368,2024-01-25,1,Thursday,Apparel,Jacket,Ocean Tales,Online Store,International,24.17,1,24.17,20,4.83,19.34,4,0
10369,2024-01-25,1,Thursday,Accessories,Keychain,Enchanted Forest,Theme Park Shop,Southeast,21.45,1,21.45,25,5.36,16.09,5,1
10370,2024-01-25,1,Thursday,Accessories,Keychain,Fantasy Kingdom,Theme Park Shop,West Coast,14.4,2,28.8,10,2.88,25.92,5,0
10371,2024-01-26,1,Friday,Accessories,Phone Case,Ocean Tales,Retail Partner,Southeast,29.32,1,29.32,25,7.33,21.99,5,0
10372,2024-01-26,1,Friday,Accessories,Backpack,Fantasy Kingdom,Retail Partner,West Coast,19.36,3,58.08,10,5.81,52.27,4,0
10373,2024-01-26,1,Friday,Apparel,T-Shirt,Space Rangers,Theme Park Shop,Southeast,48.54,1,48.54,10,4.85,43.69,4,0
10374,2024-01-26,1,Friday,Accessories,Watch,Hero Squad,Retail Partner,West Coast,19.29,3,57.87,0,0.0,57.87,5,0
10375,2024-01-26,1,Friday,Collectibles,Vinyl Figure,Hero Squad,Theme Park Shop,Midwest,56.46,4,225.84,0,0.0,225.84,4,1
10376,2024-01-26,1,Friday,Accessories,Pin Set,Hero Squad,Pop-Up Event,Southeast,30.62,2,61.24,0,0.0,61.24,5,0
10377,2024-01-26,1,Friday,Accessories,Pin Set,Enchanted Forest,Retail Partner,East Coast,20.22,5,101.1,5,5.05,96.05,3,0
10378,2024-01-26,1,Friday,Home,Candle,Space Rangers,Online Store,Midwest,33.5,2,67.0,15,10.05,56.95,5,0
10379,2024-01-26,1,Friday,Toys,Plush Toy,Space Rangers,Theme Park Shop,West Coast,27.0,2,54.0,0,0.0,54.0,4,0
10380,2024-01-26,1,Friday,Home,Mug,Ocean Tales,Theme Park Shop,Midwest,34.74,2,69.48,10,6.95,62.53,5,0
10381,2024-01-26,1,Friday,Apparel,Dress,Fantasy Kingdom,Online Store,West Coast,45.99,1,45.99,0,0.0,45.99,5,0
10382,2024-01-26,1,Friday,Toys,Action Figure,Ocean Tales,Online Store,East Coast,27.36,2,54.72,5,2.74,51.98,5,0
10383,2024-01-26,1,Friday,Toys,Building Set,Ocean Tales,Theme Park Shop,West Coast,27.99,1,27.99,15,4.2,23.79,5,1
10384,2024-01-27,1,Saturday,Accessories,Watch,Ocean Tales,Retail Partner,East Coast,24.55,3,73.65,5,3.68,69.97,3,0
10385,2024-01-27,1,Saturday,Apparel,Hoodie,Space Rangers,Retail Partner,West Coast,23.83,1,23.83,10,2.38,21.45,3,0
10386,2024-01-27,1,Saturday,Home,Mug,Ocean Tales,Theme Park Shop,International,14.88,4,59.52,0,0.0,59.52,5,0
10387,2024-01-27,1,Saturday,Home,Candle,Enchanted Forest,Theme Park Shop,West Coast,29.57,2,59.14,0,0.0,59.14,4,0
10388,2024-01-27,1,Saturday,Toys,Puzzle,Enchanted Forest,Theme Park Shop,West Coast,23.58,1,23.58,15,3.54,20.04,4,0
